customer_id,loan_amount_ngn,tenure_months,interest_rate,age,gender,employment_status,monthly_income_ngn,residence_type,bureau_score,existing_loans_count,debt_to_income_ratio,mobile_phone_usage_days,savings_balance_ngn,loan_purpose,region,application_channel,default_target
CUST000240,101004,12,0.333,28,M,Self-employed,391882,Rented,201,1,0.007,984,2587,Business,North-West,Agent,0
CUST000241,14030,12,0.314,50,F,Self-employed,284373,Owned,682,1,0.001,1564,6816,Business,South-South,Online,0
CUST000242,31644,12,0.193,32,F,Self-employed,67023,Rented,427,2,0.008,328,6958,Medical,South-South,Online,0
CUST000243,66568,12,0.249,65,F,Self-employed,42553,Owned,227,1,0.032,398,54621,Business,North-West,Online,0
CUST000244,102632,24,0.237,59,F,Employed,192045,Family,307,0,0.005,907,7561,Emergency,South-East,Online,0
CUST000245,8601,24,0.313,27,M,Employed,219356,Rented,168,2,0.001,334,6243,Business,South-East,Online,1
CUST000246,24308,3,0.25,20,F,Self-employed,99518,Rented,316,1,0.02,1625,22862,Emergency,South-South,Online,0
CUST000247,20538,12,0.296,28,F,Self-employed,275611,Rented,331,2,0.002,1552,88075,Education,South-West,Online,0
CUST000248,16580,6,0.282,28,M,Self-employed,88254,Owned,43,1,0.009,468,1534,Emergency,North-Central,Agent,0
CUST000249,302109,6,0.346,33,F,Self-employed,69093,Rented,151,0,0.252,1263,18393,Business,South-South,Agent,0
CUST000250,59040,12,0.339,55,F,Employed,80697,Owned,594,0,0.021,1435,24567,Business,South-West,Online,0
CUST000251,7997,3,0.253,47,M,Employed,31101,Rented,145,0,0.022,1117,35201,Medical,North-Central,Online,0
CUST000252,109254,12,0.303,58,M,Employed,139517,Owned,230,0,0.02,155,18353,Education,South-South,Branch,0
CUST000253,463511,12,0.321,18,F,Employed,46229,Rented,91,0,0.268,928,8693,Business,South-West,Agent,0
CUST000254,125361,6,0.333,55,M,Employed,82406,Rented,279,1,0.084,57,1878,Business,South-West,Branch,0
CUST000255,5864,6,0.192,67,M,Employed,42742,Family,281,0,0.004,1465,70863,Emergency,North-West,Online,0
CUST000256,20311,24,0.231,62,F,Employed,96835,Family,164,2,0.002,1072,32418,Emergency,North-Central,Online,0
CUST000257,166091,6,0.234,51,M,Employed,76803,Rented,112,0,0.084,893,457,Education,South-East,Agent,0
CUST000258,15534,6,0.254,36,M,Employed,175693,Owned,284,0,0.004,417,21249,Emergency,North-East,Online,0
CUST000259,61857,6,0.209,51,F,Self-employed,31760,Rented,401,2,0.068,1651,13084,Business,North-East,Online,0
CUST000260,92001,12,0.264,53,M,Employed,30462,Owned,110,0,0.066,1592,832,Medical,South-West,Online,0
CUST000261,11940,12,0.293,21,M,Self-employed,126883,Rented,652,1,0.002,1662,14460,Emergency,South-East,Online,0
CUST000262,33811,12,0.265,27,F,Employed,378794,Owned,201,0,0.002,470,1686,Business,North-Central,Online,0
CUST000263,742,6,0.293,34,M,Self-employed,43536,Family,98,1,0.001,1098,9823,Business,North-West,Online,0
CUST000264,10622,12,0.191,33,F,Employed,116447,Owned,286,1,0.001,1202,13212,Business,North-West,Online,0
CUST000265,26820,12,0.329,38,M,Employed,22546,Owned,220,2,0.033,1376,2966,Emergency,South-West,Branch,0
CUST000266,8124,6,0.34,45,F,Self-employed,34857,Owned,613,0,0.013,145,10071,Education,South-South,Agent,0
CUST000267,257530,12,0.285,25,M,Employed,62524,Rented,349,2,0.098,376,5947,Business,South-South,Branch,0
CUST000268,6527,12,0.33,46,M,Self-employed,83580,Rented,206,0,0.002,1626,29487,Business,South-East,Agent,0
CUST000269,21417,12,0.202,23,M,Employed,77449,Owned,395,0,0.005,1237,6670,Education,South-South,Branch,0
CUST000270,42484,3,0.316,47,M,Employed,45746,Rented,172,3,0.098,1485,2661,Medical,North-East,Online,0
CUST000271,204746,3,0.2,19,F,Employed,12067,Family,91,0,0.8,399,1745,Business,South-West,Online,0
CUST000272,6483,6,0.249,64,F,Employed,14470,Owned,256,1,0.019,1277,113044,Medical,North-Central,Online,0
CUST000273,146648,6,0.235,48,F,Employed,251231,Rented,557,3,0.023,737,1015,Medical,North-Central,Online,0
CUST000274,36764,12,0.28,42,M,Self-employed,38128,Rented,545,3,0.022,383,6821,Education,North-West,Online,0
CUST000275,11183,3,0.231,40,M,Self-employed,57385,Rented,83,0,0.015,1762,164160,Business,South-West,Online,0
CUST000276,63229,12,0.288,60,M,Self-employed,73441,Rented,413,0,0.021,1750,2987,Business,South-South,Online,0
CUST000277,46113,6,0.242,38,M,Self-employed,762652,Rented,164,1,0.002,996,122909,Business,South-West,Online,0
CUST000278,17672,6,0.326,33,M,Employed,44484,Rented,339,0,0.022,773,149361,Emergency,North-Central,Online,0
CUST000279,39488,12,0.288,21,M,Employed,179841,Rented,436,1,0.005,59,2848,Business,South-West,Branch,0
CUST000280,22870,6,0.217,60,M,Self-employed,20349,Rented,173,0,0.041,1033,20956,Medical,North-East,Agent,0
CUST000281,41615,12,0.237,63,F,Employed,34036,Owned,200,0,0.024,1022,2867,Business,South-West,Agent,0
CUST000282,80382,3,0.324,25,F,Self-employed,101329,Rented,94,3,0.086,770,2885,Business,South-West,Branch,0
CUST000283,243584,6,0.246,23,M,Employed,118402,Rented,103,0,0.084,1558,25900,Emergency,North-East,Agent,0
CUST000284,8222,12,0.271,70,M,Employed,91592,Rented,144,1,0.002,1498,7881,Business,South-West,Online,0
CUST000285,469601,12,0.29,44,F,Employed,62310,Family,165,1,0.182,1512,4429,Business,South-West,Agent,0
CUST000286,3489,6,0.239,68,F,Employed,54849,Family,115,1,0.003,869,29398,Education,South-South,Agent,0
CUST000287,30268,6,0.23,53,M,Employed,240988,Owned,86,1,0.005,1577,9492,Business,North-Central,Agent,0
CUST000288,73569,12,0.261,53,F,Employed,309838,Rented,98,0,0.005,1355,1501,Emergency,South-South,Branch,0
CUST000289,50878,24,0.217,41,F,Employed,53311,Owned,177,2,0.009,1453,6121,Education,North-Central,Online,0
CUST000290,17201,12,0.228,23,F,Employed,56823,Rented,206,0,0.006,1694,15016,Business,South-East,Agent,0
CUST000291,28289,6,0.191,60,F,Employed,44025,Rented,60,3,0.02,1159,8143,Emergency,North-West,Online,0
CUST000292,20098,24,0.232,50,F,Employed,34764,Owned,260,0,0.006,322,19215,Business,South-South,Agent,0
CUST000293,17903,3,0.235,19,M,Self-employed,139151,Rented,33,0,0.01,1153,18628,Consumer,North-Central,Online,0
CUST000294,100661,3,0.344,58,F,Self-employed,49552,Owned,399,0,0.233,636,7275,Business,North-Central,Agent,0
CUST000295,55738,12,0.28,33,F,Self-employed,75820,Owned,52,5,0.017,118,12513,Education,South-West,Online,1
CUST000296,15811,3,0.314,55,M,Employed,93879,Rented,135,1,0.018,1120,32518,Education,South-West,Online,0
CUST000297,106886,3,0.188,26,F,Employed,1867,Family,144,1,0.8,834,3212,Business,South-East,Online,0
CUST000298,52510,6,0.198,68,F,Self-employed,29843,Rented,451,2,0.058,829,14648,Education,North-East,Agent,0
CUST000299,96320,6,0.318,22,F,Employed,65731,Rented,335,0,0.078,1786,1227,Business,South-West,Online,0
CUST000300,77308,12,0.286,70,F,Employed,134378,Rented,318,0,0.014,1135,72080,Business,South-West,Online,0
CUST000301,13429,12,0.212,27,F,Employed,328673,Rented,207,0,0.001,1309,12376,Medical,South-West,Agent,0
CUST000302,18541,6,0.249,47,F,Self-employed,60913,Owned,432,0,0.013,1281,12955,Emergency,South-East,Branch,0
CUST000303,89032,12,0.272,24,F,Employed,11734,Family,132,2,0.172,1300,3197,Business,South-South,Agent,1
CUST000304,75542,24,0.323,46,F,Employed,109563,Rented,466,2,0.009,566,1596,Business,South-South,Branch,0
CUST000305,35415,12,0.19,19,M,Self-employed,52929,Family,566,2,0.011,848,91723,Business,South-South,Online,0
CUST000306,41805,6,0.281,37,F,Employed,540199,Rented,30,4,0.004,1316,1315,Business,North-Central,Branch,0
CUST000307,168248,24,0.302,21,F,Self-employed,230940,Rented,586,2,0.009,766,7735,Education,South-West,Agent,0
CUST000308,17856,12,0.346,45,F,Employed,14584,Rented,227,0,0.035,1305,3118,Business,North-East,Online,0
CUST000309,70018,3,0.317,25,M,Self-employed,29129,Rented,254,0,0.254,1395,753,Education,North-West,Branch,0
CUST000310,28491,3,0.227,52,M,Self-employed,304592,Rented,186,2,0.007,567,4874,Education,North-East,Online,0
CUST000311,27967,3,0.301,19,F,Employed,67180,Family,209,1,0.042,76,14101,Business,South-West,Online,0
CUST000312,135744,12,0.31,58,F,Employed,112805,Family,387,0,0.031,829,37896,Education,North-West,Branch,0
CUST000313,97782,3,0.304,45,M,Employed,45024,Rented,56,0,0.22,1757,2486,Emergency,South-East,Online,0
CUST000314,96395,12,0.319,28,F,Self-employed,433857,Rented,83,2,0.006,321,38010,Medical,South-East,Agent,0
CUST000315,173958,3,0.334,53,F,Employed,70251,Rented,65,2,0.276,423,9857,Business,South-South,Branch,0
CUST000316,37242,24,0.197,26,M,Self-employed,145276,Owned,540,1,0.002,1709,7898,Education,South-South,Agent,0
CUST000317,82317,6,0.198,55,F,Self-employed,12237,Family,533,3,0.222,845,1747,Business,South-East,Agent,0
CUST000318,25026,24,0.315,18,F,Employed,15703,Rented,201,0,0.021,1364,7843,Business,North-Central,Online,0
CUST000319,53583,24,0.223,44,M,Self-employed,585648,Rented,309,0,0.001,1236,13112,Business,North-Central,Online,0
CUST000320,31064,3,0.19,20,F,Employed,16858,Rented,504,0,0.117,224,4277,Business,South-West,Agent,0
CUST000321,40798,6,0.248,56,F,Unemployed,117982,Owned,486,0,0.014,870,5182,Emergency,South-West,Branch,0
CUST000322,74175,3,0.319,26,F,Employed,166456,Rented,520,0,0.047,49,5313,Medical,North-West,Branch,0
CUST000323,13604,24,0.202,57,M,Employed,82175,Owned,172,1,0.001,940,2752,Emergency,South-West,Online,0
CUST000324,447246,12,0.294,45,M,Unemployed,175859,Owned,192,2,0.062,365,7294,Business,South-South,Agent,1
CUST000325,10859,3,0.181,38,M,Self-employed,7974,Owned,22,0,0.082,58,17924,Emergency,South-East,Online,0
CUST000326,8458,3,0.199,45,M,Self-employed,228344,Rented,73,1,0.002,396,2939,Business,North-East,Agent,0
CUST000327,145762,6,0.24,62,M,Employed,4442,Rented,274,0,0.8,567,77253,Business,South-South,Online,0
CUST000328,93900,24,0.194,41,M,Self-employed,154511,Owned,377,0,0.005,322,18332,Business,South-South,Branch,0
CUST000329,76798,12,0.324,35,M,Employed,1165877,Owned,222,2,0.002,851,37920,Emergency,North-Central,Agent,0
CUST000330,77189,12,0.327,68,M,Employed,240706,Rented,140,1,0.009,1793,69612,Business,North-East,Online,0
CUST000331,35785,6,0.308,26,M,Self-employed,65538,Family,178,0,0.028,907,3338,Consumer,South-South,Branch,0
CUST000332,12373,3,0.221,43,F,Self-employed,46813,Owned,427,0,0.019,1071,1945,Education,North-West,Online,0
CUST000333,39773,24,0.269,41,M,Employed,58843,Rented,273,1,0.008,1669,9658,Business,South-South,Online,0
CUST000334,16113,3,0.211,69,M,Self-employed,18317,Family,111,0,0.062,899,185063,Business,South-West,Online,0
CUST000335,117025,24,0.228,23,F,Employed,48975,Rented,228,0,0.023,507,1031,Business,North-Central,Online,0
CUST000336,30440,6,0.268,70,M,Employed,11944,Owned,395,0,0.114,1692,8269,Medical,South-South,Online,0
CUST000337,13485,3,0.305,29,M,Employed,23089,Rented,325,1,0.059,1574,39865,Business,North-Central,Branch,0
CUST000338,24694,12,0.196,53,M,Employed,161351,Family,239,2,0.002,115,3187,Consumer,South-West,Agent,0
CUST000339,59606,24,0.23,26,F,Self-employed,145513,Owned,373,0,0.004,393,366726,Business,South-South,Online,0
CUST000340,18463,24,0.338,27,F,Self-employed,94194,Owned,151,0,0.003,157,83559,Education,North-Central,Online,0
CUST000341,13539,3,0.253,20,M,Self-employed,72086,Owned,183,0,0.016,568,23267,Business,South-South,Online,0
CUST000342,48650,3,0.34,66,F,Unemployed,8754,Owned,350,0,0.63,1150,13465,Business,North-East,Online,0
CUST000343,48725,12,0.349,46,M,Employed,39192,Rented,298,1,0.036,38,4429,Business,North-Central,Online,0
CUST000344,19765,12,0.27,24,M,Self-employed,55203,Owned,151,2,0.008,787,1707,Business,North-East,Agent,0
CUST000345,20635,12,0.229,43,M,Employed,10455,Owned,97,0,0.038,1402,4916,Emergency,South-West,Agent,0
CUST000346,47976,3,0.314,25,F,Employed,12879,Rented,290,1,0.39,1591,27543,Education,South-South,Branch,0
CUST000347,6388,24,0.207,60,M,Employed,172989,Rented,76,2,0,1330,26816,Business,North-Central,Online,0
CUST000348,6707,12,0.223,30,F,Employed,85216,Family,287,1,0.001,1641,647,Emergency,South-East,Online,0
CUST000349,15334,12,0.313,52,F,Self-employed,16863,Family,306,3,0.024,1026,9741,Emergency,South-South,Online,0
CUST000350,28109,12,0.254,36,M,Employed,269909,Owned,85,2,0.002,1034,34736,Education,North-West,Branch,0
CUST000351,52737,6,0.214,63,F,Employed,177060,Family,363,3,0.011,1182,80298,Business,North-Central,Online,0
CUST000352,213294,24,0.291,39,F,Employed,51886,Owned,188,1,0.05,310,44163,Business,South-West,Online,0
CUST000353,101639,12,0.305,33,F,Self-employed,14896,Rented,253,0,0.173,1498,20941,Medical,North-Central,Online,0
CUST000354,29973,12,0.201,32,M,Employed,346392,Owned,336,2,0.001,1005,1656,Business,North-Central,Branch,0
CUST000355,35496,24,0.227,19,F,Employed,380194,Family,595,1,0.001,221,13690,Business,South-South,Online,0
CUST000356,10904,12,0.218,55,F,Employed,215947,Rented,303,0,0.001,111,22911,Medical,North-Central,Branch,0
CUST000357,35517,12,0.245,38,F,Employed,204511,Rented,256,1,0.004,716,14901,Emergency,South-West,Online,0
CUST000358,25683,3,0.31,47,M,Self-employed,56410,Owned,60,1,0.047,901,22223,Emergency,South-West,Branch,0
CUST000359,53490,3,0.301,24,F,Employed,67299,Owned,241,0,0.08,422,12280,Business,North-West,Agent,0
CUST000360,13457,6,0.293,48,F,Self-employed,267711,Rented,65,2,0.002,1230,9689,Business,South-East,Online,0
CUST000361,67725,3,0.181,58,M,Employed,78799,Rented,74,0,0.052,335,4811,Business,North-Central,Online,0
CUST000362,228498,6,0.204,58,F,Employed,23987,Rented,327,0,0.324,1506,2604,Emergency,North-Central,Branch,0
CUST000363,31872,6,0.218,66,F,Unemployed,21539,Rented,262,0,0.054,1166,6903,Education,South-West,Online,0
CUST000364,58809,6,0.226,52,M,Self-employed,199880,Owned,269,0,0.011,1651,19015,Business,South-South,Online,0
CUST000365,83130,6,0.205,21,M,Employed,610809,Family,84,4,0.005,337,27183,Business,North-East,Online,0
CUST000366,22438,3,0.25,51,M,Self-employed,108210,Owned,118,0,0.017,1513,13623,Business,North-West,Agent,0
CUST000367,47520,3,0.193,18,F,Self-employed,689549,Owned,34,1,0.004,1149,4428,Business,South-West,Agent,0
CUST000368,36868,12,0.308,27,F,Employed,6865,Rented,345,3,0.138,470,1422,Business,North-East,Branch,0
CUST000369,40831,12,0.314,47,M,Employed,15290,Rented,311,0,0.07,1503,12766,Emergency,North-West,Agent,0
CUST000370,14362,6,0.278,49,M,Employed,34138,Owned,385,0,0.019,1058,3351,Business,North-West,Online,0
CUST000371,37399,12,0.195,20,M,Self-employed,6709,Rented,268,0,0.091,1463,6538,Business,North-West,Branch,0
CUST000372,66012,12,0.331,27,F,Employed,47115,Family,206,1,0.039,969,55640,Business,South-West,Branch,0
CUST000373,207186,6,0.344,26,M,Employed,219133,Rented,130,1,0.054,1094,57040,Emergency,North-West,Online,0
CUST000374,114820,12,0.214,34,M,Employed,6382,Owned,131,1,0.321,1563,2115,Business,South-West,Online,0
CUST000375,481094,24,0.3,64,F,Employed,165243,Owned,81,0,0.036,173,9706,Education,South-East,Online,1
CUST000376,14460,12,0.323,20,F,Employed,15505,Owned,544,1,0.025,59,8443,Medical,North-Central,Online,0
CUST000377,103443,6,0.272,44,F,Unemployed,24399,Rented,112,0,0.192,154,437,Business,South-West,Online,0
CUST000378,45252,12,0.235,70,M,Self-employed,51670,Owned,307,0,0.017,1294,282,Education,North-West,Online,0
CUST000379,502707,3,0.261,52,M,Unemployed,56118,Rented,398,1,0.779,410,5150,Business,South-West,Online,0
CUST000380,13767,12,0.267,21,M,Self-employed,181383,Owned,89,0,0.002,604,10693,Medical,North-West,Agent,0
CUST000381,13257,24,0.248,21,F,Employed,48306,Rented,389,2,0.003,493,46059,Business,North-Central,Agent,0
CUST000382,17689,12,0.338,66,M,Self-employed,128116,Rented,561,0,0.004,773,23059,Emergency,North-Central,Online,0
CUST000383,2839,24,0.306,49,M,Employed,192336,Family,270,1,0,308,5124,Business,North-West,Online,0
CUST000384,19323,6,0.221,55,F,Self-employed,68406,Owned,301,0,0.01,753,16774,Business,North-West,Online,0
CUST000385,14603,24,0.28,28,M,Self-employed,659146,Rented,22,5,0,1691,11645,Business,North-Central,Agent,0
CUST000386,43498,12,0.297,61,M,Self-employed,30309,Owned,224,1,0.036,1691,9026,Education,South-West,Agent,0
CUST000387,54726,3,0.204,56,F,Employed,24557,Family,143,0,0.152,551,11105,Business,South-South,Agent,0
CUST000388,345036,12,0.241,62,M,Self-employed,25315,Rented,51,0,0.274,1463,3996,Emergency,North-East,Online,0
CUST000389,113607,6,0.334,23,F,Self-employed,695595,Rented,337,2,0.009,460,1227,Business,South-West,Online,0
CUST000390,18173,3,0.276,52,F,Employed,150858,Rented,126,0,0.011,1020,3869,Education,South-West,Online,0
CUST000391,12356,12,0.217,70,M,Self-employed,222675,Family,474,0,0.001,1243,10326,Emergency,South-West,Online,0
CUST000392,65532,6,0.201,63,F,Self-employed,128238,Owned,77,0,0.017,1673,90771,Education,South-West,Online,0
CUST000393,7448,12,0.268,49,F,Employed,54057,Rented,121,1,0.003,458,4439,Business,South-South,Online,0
CUST000394,327011,6,0.273,63,F,Employed,70699,Owned,338,0,0.21,1786,17012,Education,North-East,Branch,0
CUST000395,149541,3,0.237,40,F,Employed,20123,Rented,700,1,0.587,950,43870,Business,South-West,Agent,0
CUST000396,20681,24,0.287,59,F,Self-employed,591457,Family,292,2,0,950,29457,Emergency,North-East,Agent,0
CUST000397,4648,6,0.192,54,F,Self-employed,53755,Owned,274,0,0.003,781,36424,Business,South-West,Online,0
CUST000398,184360,12,0.205,43,F,Employed,23076,Owned,34,0,0.136,1160,4073,Emergency,South-South,Online,0
CUST000399,31651,12,0.273,51,F,Employed,11996,Owned,210,1,0.06,945,8851,Emergency,South-East,Agent,0
CUST000400,160392,12,0.191,55,F,Employed,399830,Rented,758,0,0.006,1032,704,Consumer,North-West,Online,0
CUST000401,5359,24,0.33,28,F,Self-employed,189914,Rented,87,0,0,896,3111,Medical,North-East,Agent,0
CUST000402,17689,12,0.204,67,F,Self-employed,104129,Owned,428,0,0.003,39,7575,Emergency,South-West,Online,0
CUST000403,36544,6,0.295,38,F,Employed,7649,Owned,196,2,0.235,1151,26834,Business,South-West,Branch,0
CUST000404,38421,12,0.247,60,M,Employed,92696,Rented,224,1,0.009,838,2934,Business,North-West,Agent,0
CUST000405,21161,3,0.248,41,M,Employed,44942,Rented,147,2,0.039,1725,26610,Emergency,North-East,Online,0
CUST000406,76681,12,0.31,32,M,Employed,34323,Rented,302,0,0.058,1133,2493,Emergency,North-East,Branch,0
CUST000407,10085,24,0.265,20,F,Employed,278956,Rented,77,0,0,1300,32661,Emergency,South-West,Online,0
CUST000408,30611,12,0.303,19,F,Employed,13708,Rented,266,0,0.056,139,9683,Emergency,North-East,Agent,0
CUST000409,41955,12,0.266,24,F,Self-employed,12156,Owned,515,2,0.076,1559,6900,Medical,South-West,Agent,0
CUST000410,67327,12,0.281,22,F,Employed,9609,Family,233,0,0.164,757,2520,Education,South-West,Online,0
CUST000411,85300,12,0.309,70,M,Employed,21984,Rented,166,1,0.1,351,172486,Business,North-Central,Online,0
CUST000412,9418,24,0.283,62,M,Employed,12953,Owned,303,0,0.009,103,4128,Emergency,South-South,Agent,0
CUST000413,5762,6,0.285,57,F,Self-employed,162666,Family,77,0,0.002,1311,8889,Emergency,North-Central,Online,0
CUST000414,168250,3,0.314,46,M,Employed,22053,Family,513,2,0.799,281,20750,Education,South-West,Online,0
CUST000415,54110,6,0.341,58,M,Self-employed,74596,Owned,118,3,0.041,126,131,Education,North-Central,Agent,1
CUST000416,14791,12,0.244,49,F,Employed,29545,Rented,492,2,0.01,731,10395,Business,North-West,Online,0
CUST000417,233603,6,0.278,47,M,Self-employed,177284,Owned,512,0,0.061,633,6445,Emergency,South-West,Agent,0
CUST000418,41723,3,0.195,25,F,Self-employed,132130,Rented,597,2,0.021,938,2305,Emergency,North-East,Branch,0
CUST000419,149515,6,0.241,49,M,Employed,63342,Rented,671,1,0.095,123,3577,Business,South-East,Branch,0
CUST000420,39380,24,0.25,59,F,Unemployed,349203,Family,40,4,0.001,396,5289,Business,North-West,Online,0
